X,Y,band1,band2,band3,band4,band5,band6,band7
0,0,57,48,51,84,62,126,42
0,1,56,44,45,86,53,126,34
0,2,56,42,38,73,42,126,24
0,3,57,43,37,71,39,126,26
0,4,56,41,33,67,44,126,26
0,5,50,35,30,62,43,120,23
0,6,49,35,29,64,37,120,21
0,7,51,36,29,56,34,122,20
0,8,53,39,32,39,22,122,14
0,9,54,39,34,14,10,117,10
0,10,52,40,37,23,11,117,10
0,11,57,47,48,39,15,117,10
0,12,54,39,39,37,17,117,11
0,13,48,35,28,47,24,119,16
0,14,52,34,27,71,35,119,18
0,15,49,33,26,62,24,118,15
0,16,48,33,25,48,20,118,14
0,17,49,31,23,45,20,115,12
0,18,49,31,22,41,20,115,13
0,19,48,31,22,46,22,118,14
0,20,50,34,26,55,31,118,17
0,21,52,36,32,68,33,118,20
0,22,49,36,27,66,24,118,16
0,23,50,32,28,56,22,117,14
0,24,49,34,25,62,28,117,16
0,25,51,37,28,59,32,118,20
0,26,53,35,29,57,42,118,23
0,27,50,34,28,52,33,117,21
0,28,52,39,33,79,48,117,24
0,29,53,37,30,73,39,121,17
0,30,52,38,28,85,46,121,27
0,31,52,43,32,97,55,124,27
0,32,54,44,34,91,57,124,29
0,33,55,43,31,90,48,123,25
0,34,52,43,32,102,61,123,28
0,35,51,40,30,89,50,122,25
0,36,51,35,27,52,26,122,16
0,37,52,39,31,89,43,123,21
0,38,54,44,29,143,67,123,29
0,39,50,43,29,132,57,122,27
0,40,50,35,26,75,31,122,16
0,41,51,36,27,63,30,118,20
0,42,48,34,26,62,26,118,15
0,43,50,37,29,97,48,119,24
0,44,55,42,37,117,59,119,30
0,45,56,46,38,108,58,122,32
0,46,52,41,33,90,49,122,27
0,47,54,43,36,99,53,127,26
0,48,52,40,32,88,48,127,25
0,49,54,42,33,91,50,123,27
0,50,53,41,36,97,50,123,26
0,51,49,40,31,110,48,118,23
0,52,51,40,27,117,44,118,22
0,53,53,42,32,105,45,122,23
0,54,50,39,29,132,50,122,24
0,55,54,43,34,110,51,123,29
0,56,55,46,37,95,53,123,29
0,57,56,44,35,109,58,127,30
0,58,52,42,31,117,58,127,28
0,59,49,40,29,110,50,123,24
0,60,50,39,29,91,45,123,23
0,61,53,38,28,90,45,122,24
0,62,49,36,26,80,38,122,19
0,63,47,33,25,76,29,120,18
0,64,52,34,26,77,28,120,15
0,65,49,34,26,84,36,122,17
0,66,49,39,29,102,50,122,25
0,67,53,43,34,116,56,127,26
0,68,53,43,34,121,57,127,27
0,69,53,44,33,128,59,129,28
0,70,52,45,34,134,60,129,27
0,71,52,43,32,118,52,127,25
0,72,51,42,31,116,53,127,26
0,73,52,43,32,122,53,123,27
0,74,52,39,29,102,45,123,22
0,75,51,43,33,125,54,121,27
0,76,52,44,33,126,56,121,27
0,77,52,41,31,110,51,122,26
0,78,51,42,31,113,52,122,27
0,79,53,43,31,130,56,127,25
0,80,50,40,29,126,54,127,25
0,81,52,39,28,102,43,126,23
0,82,53,43,33,114,59,126,33
0,83,52,40,31,97,51,124,24
0,84,49,40,26,88,47,124,24
0,85,54,41,28,106,53,124,25
0,86,52,40,31,115,57,124,27
0,87,51,45,34,121,66,123,32
0,88,54,41,33,87,49,123,25
0,89,55,43,37,98,59,122,31
0,90,54,43,37,106,67,122,34
0,91,54,44,40,107,71,122,38
0,92,54,39,35,86,51,122,28
0,93,49,35,27,64,31,118,18
0,94,54,39,31,90,45,118,24
0,95,53,41,35,87,49,117,29
0,96,52,42,36,84,44,117,21
0,97,52,42,36,84,44,118,21
0,98,49,35,28,59,30,118,18
0,99,51,33,25,59,29,120,16
0,100,52,38,29,101,39,120,20
0,101,49,40,27,122,44,119,21
0,102,52,37,25,101,45,119,21
0,103,52,39,28,114,47,116,22
0,104,47,36,25,93,35,116,18
0,105,49,33,23,56,27,118,17
0,106,49,33,25,48,27,118,17
0,107,51,32,24,51,38,120,20
0,108,48,34,27,55,38,120,21
0,109,51,38,30,77,41,123,21
0,110,53,41,31,89,45,123,24
0,111,52,38,30,77,44,122,25
0,112,53,38,32,63,43,122,24
0,113,56,42,39,55,37,116,23
0,114,58,44,43,40,24,116,15
0,115,55,41,35,19,13,112,9
0,116,55,44,38,19,12,112,11
0,117,56,43,39,37,21,118,13
0,118,52,38,32,56,30,118,16
0,119,51,36,30,63,29,119,17
0,120,50,37,28,54,28,119,16
0,121,48,32,25,38,19,117,14
0,122,47,31,23,51,27,117,16
0,123,51,37,30,89,46,118,24
0,124,51,37,32,77,40,118,20
0,125,51,36,26,65,31,119,19
0,126,54,41,32,85,44,119,23
0,127,54,41,36,89,53,117,29
0,128,50,41,32,86,53,117,26
0,129,50,33,27,64,33,120,19
0,130,54,38,32,77,45,120,25
0,131,55,43,39,98,61,125,33
0,132,56,48,38,104,68,125,36
0,133,55,45,38,106,79,124,39
0,134,57,46,41,108,84,124,44
0,135,57,45,43,95,67,122,37
0,136,55,39,36,87,52,122,28
0,137,54,40,32,83,52,123,26
0,138,55,42,34,86,63,123,34
0,139,55,41,36,76,46,125,28
0,140,57,45,40,96,56,125,31
0,141,60,47,43,92,58,120,33
0,142,61,47,45,67,50,120,30
0,143,54,40,35,63,46,123,24
0,144,54,44,39,96,58,123,31
0,145,55,41,35,78,41,122,22
0,146,51,34,27,47,21,122,12
0,147,50,33,27,48,27,122,17
0,148,50,35,27,63,32,122,18
0,149,52,39,36,74,44,122,25
0,150,54,40,34,74,50,122,28
0,151,52,38,32,77,44,122,26
0,152,57,42,37,85,52,122,29
0,153,50,41,34,82,50,122,26
0,154,53,42,35,84,48,122,27
0,155,52,40,33,93,52,121,27
0,156,53,42,36,98,60,121,33
0,157,53,41,37,77,54,120,30
0,158,52,39,35,57,39,120,23
0,159,52,38,30,66,39,120,20
0,160,52,40,31,82,45,120,22
0,161,52,41,32,84,47,121,24
0,162,52,41,30,89,47,121,24
0,163,52,41,31,89,48,120,24
0,164,55,40,33,80,46,120,22
0,165,55,43,37,72,45,122,28
0,166,56,41,40,66,44,122,29
0,167,54,42,34,85,48,121,29
0,168,51,39,32,93,49,121,25
0,169,51,39,31,97,45,120,23
0,170,49,34,28,76,32,120,20
0,171,48,32,28,55,26,118,17
0,172,50,33,26,62,34,118,18
0,173,49,34,27,71,42,116,22
0,174,51,38,30,81,43,116,23
0,175,51,38,30,73,43,121,22
0,176,54,43,34,99,55,121,31
0,177,54,44,35,119,52,124,27
0,178,51,39,31,91,45,124,22
0,179,52,38,30,67,42,122,26
0,180,52,37,33,60,43,122,24
0,181,52,37,30,61,42,123,26
0,182,51,37,28,76,45,123,24
0,183,56,41,35,83,52,122,26
0,184,59,45,40,85,61,122,37
0,185,58,45,40,83,56,123,34
0,186,54,42,35,79,41,123,24
0,187,55,45,38,69,43,124,28
0,188,57,42,37,55,39,124,27
0,189,52,38,34,66,42,125,25
0,190,57,44,40,77,63,125,38
0,191,60,44,41,73,60,123,37
0,192,53,39,30,83,49,123,25
0,193,54,41,34,82,47,123,27
0,194,55,39,36,52,43,123,26
0,195,53,35,30,52,40,120,24
0,196,51,37,31,57,37,120,23
0,197,53,38,32,51,36,120,24
0,198,53,39,32,69,50,120,31
0,199,53,38,32,68,51,120,28
0,200,50,33,29,51,41,120,22
0,201,50,33,28,50,46,118,25
0,202,50,35,30,54,44,118,24
0,203,48,32,24,44,33,118,20
0,204,47,31,23,46,28,118,17
0,205,48,31,26,46,24,116,17
0,206,51,32,25,55,30,116,17
0,207,48,34,25,58,28,115,14
0,208,49,34,26,68,31,115,17
0,209,49,34,26,68,31,116,17
0,210,51,33,28,59,38,116,21
0,211,50,35,27,62,37,117,21
0,212,50,36,28,70,36,117,21
0,213,50,33,25,68,33,114,18
0,214,50,34,26,56,29,114,15
0,215,48,33,24,48,28,115,18
0,216,49,32,23,44,29,115,18
0,217,50,30,23,38,21,114,13
0,218,49,32,25,41,25,114,16
0,219,45,32,22,42,28,114,16
0,220,49,29,22,35,25,114,15
0,221,49,30,23,32,20,114,12
0,222,48,32,26,42,25,114,17
0,223,49,32,24,44,24,114,14
0,224,50,32,27,43,26,114,16
0,225,56,41,37,45,27,118,16
0,226,60,49,48,31,16,118,12
0,227,60,48,42,18,10,118,9
0,228,56,42,32,18,10,118,10
0,229,57,41,30,16,12,115,11
0,230,56,41,29,16,11,115,10
0,231,53,41,31,16,10,114,11
0,232,55,42,30,15,10,114,9
0,233,57,42,29,16,11,113,9
0,234,54,42,29,16,13,113,10
0,235,56,41,30,16,9,114,10
0,236,55,42,32,17,12,114,11
0,237,58,41,32,15,11,114,8
0,238,55,43,33,15,12,114,9
0,239,57,44,36,16,9,113,11
0,240,58,45,40,17,12,113,10
0,241,57,48,40,18,10,114,11
0,242,59,48,41,20,9,114,10
0,243,60,47,47,28,12,115,11
0,244,59,47,43,20,9,115,8
0,245,57,46,39,21,9,115,10
0,246,57,48,38,18,11,115,9
0,247,60,47,43,17,12,113,10
0,248,56,46,36,20,12,113,11
0,249,61,46,42,16,12,114,8
0,250,56,39,35,52,26,114,18
0,251,51,37,29,62,28,120,17
0,252,49,37,28,60,30,120,16
0,253,51,37,31,57,29,121,18
0,254,53,36,31,55,27,121,16
0,255,52,37,31,53,26,118,15
0,256,50,38,29,54,28,118,17
0,257,49,30,24,20,14,114,12
0,258,48,30,23,35,21,114,13
0,259,51,37,32,67,45,118,25
0,260,55,38,35,55,55,118,33
0,261,51,37,33,47,41,119,25
0,262,52,36,30,45,27,119,18
0,263,49,33,25,38,25,117,14
0,264,56,43,40,77,50,117,28
0,265,56,47,51,78,58,122,32
0,266,55,46,48,80,55,122,30
0,267,55,46,41,80,53,120,32
0,268,55,45,42,75,56,120,32
0,269,57,44,44,72,56,120,32
0,270,56,43,42,74,55,120,31
0,271,54,44,40,75,58,121,34
0,272,56,44,40,68,57,121,33
0,273,55,38,36,56,40,118,24
0,274,50,34,28,44,25,118,16
0,275,50,31,26,46,24,115,14
0,276,47,33,22,47,27,115,18
0,277,51,33,26,59,33,117,20
0,278,50,35,26,65,36,117,19
0,279,50,36,27,54,36,117,20
0,280,47,31,23,38,22,117,15
0,281,48,27,23,33,20,116,13
0,282,51,33,28,59,39,116,23
0,283,57,45,42,81,65,118,37
0,284,57,44,41,66,54,118,33
0,285,61,49,53,91,88,123,48
0,286,59,49,52,91,88,123,47
0,287,59,48,45,92,74,126,40
0,288,58,46,47,93,73,126,39
0,289,58,45,43,96,69,127,37
0,290,58,48,44,96,70,127,38
0,291,58,47,45,65,53,123,34
0,292,59,47,46,72,74,123,46
0,293,54,41,35,53,57,122,34
0,294,49,32,25,43,30,122,18
0,295,52,37,29,59,36,118,23
0,296,52,35,28,43,24,118,17
0,297,49,31,25,38,26,117,16
0,298,53,35,28,63,35,117,22
0,299,56,41,35,81,49,120,29
0,300,56,43,37,81,55,120,35
0,301,56,43,37,81,55,125,35
0,302,60,43,39,67,46,125,29
0,303,59,47,41,77,48,124,28
0,304,57,42,36,86,53,124,30
0,305,53,42,38,72,45,120,27
0,306,55,39,36,79,45,120,25
0,307,55,36,28,69,37,121,19
0,308,52,37,29,76,41,121,23
0,309,51,40,34,83,49,121,27
0,310,51,39,31,73,42,121,22
0,311,53,39,33,67,40,124,24
0,312,59,44,37,74,48,124,30
0,313,53,43,33,96,60,124,31
0,314,52,38,33,81,52,124,27
0,315,52,39,33,78,44,120,24
0,316,53,36,27,65,32,120,19
0,317,53,37,31,70,48,124,25
0,318,54,42,34,97,51,124,27
0,319,53,43,33,101,52,122,24
0,320,53,39,31,81,37,122,18
0,321,51,37,30,67,35,125,19
0,322,55,41,37,62,47,125,31
0,323,61,46,44,75,59,124,39
0,324,57,43,39,83,52,124,33
0,325,55,40,37,81,48,119,26
0,326,50,34,28,60,33,119,16
0,327,50,32,24,43,28,117,18
0,328,48,31,26,51,31,117,18
0,329,49,34,26,48,29,118,17
0,330,52,32,26,56,32,118,18
0,331,51,34,29,52,34,117,18
0,332,51,33,28,57,31,117,15
0,333,54,38,34,60,43,118,24
0,334,69,56,50,74,57,118,38
0,335,76,65,63,93,68,119,41
0,336,65,51,48,96,59,119,31
0,337,52,39,30,101,45,122,24
0,338,54,41,32,105,53,122,27
0,339,53,43,35,91,53,120,25
0,340,56,42,39,67,52,120,33
0,341,55,40,43,65,48,120,36
0,342,51,40,30,79,44,120,26
0,343,54,39,32,68,43,116,26
0,344,61,47,38,58,41,116,32
0,345,60,45,38,50,39,119,28
0,346,52,36,31,57,33,119,17
0,347,50,36,31,56,36,118,22
0,348,51,33,26,45,30,118,19
0,349,52,34,27,58,32,119,19
0,350,50,36,29,69,36,119,21
0,351,50,35,27,70,33,119,19
0,352,51,37,29,58,38,119,21
0,353,53,38,33,68,41,120,22
0,354,53,40,36,77,44,120,26
0,355,52,38,33,74,44,120,25
0,356,54,39,35,81,43,120,24
0,357,57,43,39,88,44,120,26
0,358,53,41,33,77,41,120,21
0,359,55,41,37,68,40,129,24
0,360,61,46,44,62,43,129,30
0,361,63,50,51,65,55,130,39
0,362,64,54,55,73,66,130,47
0,363,63,53,56,74,74,118,45
0,364,73,57,58,63,58,118,42
0,365,86,70,76,60,62,117,56
0,366,101,85,91,73,112,117,109
0,367,67,54,53,71,64,130,48
0,368,63,51,48,74,54,130,32
0,369,64,54,55,82,71,134,51
0,370,67,56,60,72,68,134,51
0,371,71,55,52,60,52,132,40
0,372,62,47,42,58,46,132,35
0,373,63,48,49,67,50,135,40
0,374,61,45,44,66,46,135,30
0,375,58,45,39,76,49,133,32
0,376,65,55,54,88,65,133,46
0,377,69,57,54,70,58,133,38
0,378,64,51,44,63,47,133,35
0,379,61,47,45,74,45,134,29
0,380,67,50,46,73,51,134,32
0,381,62,51,52,77,56,133,36
0,382,68,57,65,78,57,133,40
0,383,69,58,59,79,58,134,43
0,384,66,55,53,83,63,134,42
0,385,64,53,53,80,65,132,42
0,386,65,51,50,72,52,132,35
0,387,68,54,53,64,51,131,40
0,388,63,48,42,56,39,131,28
0,389,60,43,41,56,32,130,24
0,390,60,43,39,61,40,130,25
0,391,61,48,51,66,48,130,33
0,392,60,49,53,64,49,130,36
0,393,55,43,39,60,37,131,25
0,394,60,46,37,55,41,131,29
0,395,67,51,51,56,46,132,35
0,396,66,46,43,57,42,132,31
0,397,55,40,33,55,35,127,26
0,398,52,36,30,55,32,127,20
0,399,54,36,28,61,31,126,17
0,400,60,46,42,52,37,126,26
0,401,60,46,42,57,37,124,27
0,402,56,38,32,67,39,124,25
0,403,54,36,31,60,33,127,21
0,404,58,40,35,57,34,127,26
0,405,56,40,38,58,38,129,28
0,406,60,41,39,54,36,129,26
0,407,57,44,40,52,41,129,32
0,408,61,43,37,47,42,129,31
0,409,65,46,42,46,43,129,31
0,410,66,50,45,56,50,129,37
0,411,65,49,45,61,56,128,43
0,412,65,48,49,57,50,128,39
0,413,63,50,50,56,54,135,40
0,414,66,51,51,57,54,135,39
0,415,65,49,43,57,50,134,37
0,416,65,49,43,57,50,134,37
0,417,65,49,46,57,52,135,42
0,418,65,53,49,66,56,135,42
0,419,65,49,48,57,50,133,37
0,420,71,54,54,69,54,133,39
0,421,70,58,57,82,66,132,49
0,422,62,49,48,72,52,132,38
0,423,62,46,42,69,38,133,27
0,424,69,55,52,73,55,133,41
0,425,72,57,60,63,58,135,44
0,426,62,46,45,64,46,135,34
0,427,60,49,45,95,68,137,39
0,428,58,49,44,122,82,137,42
0,429,55,46,37,119,70,133,38
0,430,54,47,35,108,65,133,34
0,431,54,45,34,102,64,129,35
0,432,55,45,36,100,64,129,32
0,433,56,46,36,102,67,126,35
0,434,70,57,54,102,66,126,42
0,435,66,53,46,88,55,126,36
0,436,62,48,41,66,50,126,33
0,437,65,51,45,66,54,130,39
0,438,64,49,45,70,49,130,34
0,439,67,53,51,68,55,128,37
0,440,88,70,70,81,74,128,57
0,441,90,71,73,84,81,127,65
0,442,83,64,66,71,75,127,56
0,443,66,52,46,54,52,129,41
0,444,69,58,56,66,57,129,48
0,445,69,59,62,81,74,132,60
0,446,58,44,42,62,55,132,38
0,447,60,45,43,55,41,126,28
0,448,55,38,30,67,43,126,25
0,449,58,49,47,84,49,124,31
0,450,74,65,67,80,54,124,38
0,451,69,54,54,61,53,132,41
0,452,61,48,53,64,62,132,44
0,453,64,53,60,69,53,132,37
0,454,58,45,41,63,46,132,34
0,455,59,43,39,64,47,128,32
0,456,58,43,41,61,43,128,28
0,457,57,42,39,61,47,127,31
0,458,57,42,38,54,42,127,33
0,459,56,40,34,56,36,126,24
0,460,56,41,36,65,42,126,26
0,461,58,42,37,58,38,126,26
0,462,59,44,40,55,40,126,30
0,463,61,47,45,60,49,127,38
0,464,63,47,43,57,45,127,32
0,465,62,46,39,52,37,126,26
0,466,58,41,37,56,37,126,26
0,467,57,43,39,52,35,126,25
0,468,59,43,38,50,34,126,24
0,469,60,41,38,61,39,132,25
0,470,57,40,34,71,45,132,26
0,471,59,42,34,61,36,131,26
0,472,62,48,43,56,42,131,28
0,473,62,45,42,58,52,132,34
0,474,61,44,39,54,40,132,28
0,475,59,44,40,52,37,129,26
0,476,56,40,34,54,30,129,19
0,477,59,42,36,54,35,125,23
0,478,59,44,40,56,42,125,30
0,479,59,43,39,51,36,126,25
0,480,63,43,38,49,44,126,32
0,481,57,40,36,58,38,128,29
0,482,65,48,40,53,48,128,37
0,483,72,55,52,61,51,128,38
0,484,61,48,41,71,48,128,32
0,485,56,42,36,71,45,130,27
0,486,60,45,42,69,54,130,35
0,487,61,44,41,59,49,132,34
0,488,56,41,32,52,37,132,24
0,489,59,42,35,53,37,128,27
0,490,68,50,47,57,45,128,36
0,491,70,55,52,61,45,126,34
0,492,62,43,40,51,39,126,27
0,493,61,44,38,54,38,125,28
0,494,56,41,37,62,43,125,29
0,495,63,46,47,57,48,125,35
0,496,60,46,40,56,48,125,39
0,497,63,46,40,55,44,126,31
0,498,62,45,45,57,44,126,34
0,499,65,47,44,57,44,125,35
0,500,57,44,39,62,45,125,30
0,501,54,42,38,60,44,125,30
0,502,57,43,40,50,48,125,38
0,503,60,43,40,51,48,125,36
0,504,61,42,36,47,30,125,23
0,505,57,40,36,51,31,126,26
0,506,58,40,33,56,37,126,26
0,507,58,43,35,54,36,129,26
0,508,60,46,44,68,48,129,36
0,509,55,43,37,65,42,123,26
0,510,58,41,32,77,43,123,26
0,511,54,39,34,75,40,119,25
0,512,57,44,44,59,37,119,24
0,513,65,52,50,62,54,123,39
0,514,63,50,45,62,45,123,36
0,515,59,44,40,66,48,126,34
0,516,62,46,45,76,57,126,34
0,517,64,51,52,74,53,124,33
0,518,60,45,41,58,37,124,25
0,519,57,38,33,36,28,124,22
0,520,58,39,36,46,33,124,25
0,521,62,45,41,46,32,125,21
0,522,71,54,50,62,39,125,29
0,523,67,50,43,62,43,130,32
0,524,59,43,42,58,44,130,31
0,525,60,44,40,60,46,130,32
0,526,61,49,49,62,48,130,35
0,527,69,57,56,66,49,130,40
0,528,71,57,53,64,48,130,36
0,529,70,56,51,54,45,129,34
0,530,74,60,60,60,47,129,35
0,531,59,42,35,71,41,126,23
0,532,58,43,40,72,42,126,30
0,533,64,50,48,73,55,125,41
0,534,61,45,40,61,41,125,30
0,535,57,40,32,51,27,127,20
0,536,74,56,64,51,59,127,42
0,537,68,52,53,75,57,124,37
0,538,60,48,44,77,64,124,41
0,539,59,43,37,36,32,116,24
0,540,58,39,28,10,10,116,9
0,541,56,35,24,14,10,114,8
0,542,54,33,24,15,11,114,11
0,543,52,33,22,14,11,116,11
0,544,53,31,24,14,11,116,10
0,545,53,32,24,14,9,116,11
0,546,51,33,23,14,13,116,9
0,547,56,32,24,14,12,116,9
0,548,53,33,22,15,10,116,11
0,549,54,33,23,14,11,116,10
0,550,52,33,24,14,11,116,8
0,551,53,32,24,14,9,118,10
0,552,53,32,22,13,11,118,9
0,553,55,34,21,14,10,116,8
0,554,55,33,23,14,10,116,11
0,555,53,33,23,14,10,116,11
0,556,54,32,21,14,10,116,10
0,557,56,33,22,15,10,115,9
0,558,54,34,22,13,10,115,11
0,559,52,34,22,14,11,116,9
0,560,53,32,19,14,10,116,9
0,561,55,32,22,14,10,117,10
0,562,52,33,22,13,11,117,11
0,563,55,33,22,14,10,116,9
0,564,53,33,20,13,11,116,9
0,565,54,32,22,14,10,116,7
0,566,52,31,23,14,10,116,9
0,567,55,32,22,13,10,117,12
0,568,56,33,22,14,10,117,11
0,569,53,33,22,14,11,116,9
0,570,56,34,21,15,10,116,11
0,571,52,33,23,13,10,116,8
0,572,54,33,23,14,9,116,10
0,573,53,33,21,15,9,117,9
0,574,54,33,24,13,10,117,11
0,575,53,33,24,15,9,117,8
0,576,55,33,21,14,10,117,8
0,577,53,34,23,13,10,117,9
0,578,54,33,23,14,12,117,9
0,579,55,33,22,14,11,117,9
0,580,54,32,22,13,9,117,11
0,581,54,33,19,14,10,116,9
0,582,51,33,22,15,10,116,9
0,583,54,33,23,13,10,116,9
0,584,52,32,21,13,10,116,10
0,585,53,32,23,13,11,117,9
0,586,54,31,21,14,11,117,9
0,587,53,32,21,15,10,117,10
0,588,53,32,22,13,10,117,10
0,589,53,30,21,13,9,116,9
0,590,53,31,20,14,9,116,8
0,591,50,31,23,15,10,117,11
0,592,53,31,23,15,9,117,10
0,593,52,31,21,14,10,117,10
0,594,51,32,22,14,9,117,10
0,595,53,32,22,14,10,117,9
0,596,51,31,24,13,10,117,9
0,597,53,31,22,14,10,115,10
0,598,52,34,20,13,11,115,10
0,599,53,31,22,14,10,116,9
0,600,52,31,23,14,10,116,10
0,601,51,31,21,13,10,118,9
0,602,53,31,21,14,9,118,10
0,603,53,33,21,13,11,115,9
0,604,53,33,21,13,11,115,9
0,605,53,31,21,12,10,117,9
0,606,52,31,22,14,9,117,10
0,607,52,33,23,14,8,118,10
0,608,52,31,23,13,11,118,9
0,609,54,32,20,12,10,117,11
0,610,52,32,25,14,10,117,9
0,611,51,32,21,13,10,118,11
0,612,50,32,21,15,10,118,10
0,613,54,31,22,13,10,118,10
0,614,52,31,22,13,10,118,9
0,615,51,32,22,14,10,117,10
0,616,52,30,23,14,11,117,11
0,617,51,32,23,14,9,116,8
0,618,54,31,22,13,10,116,10
0,619,52,30,22,14,10,116,10
0,620,51,32,23,15,10,116,11
0,621,52,32,22,13,9,117,12
0,622,52,31,21,14,11,117,10
0,623,53,32,22,13,10,117,9
0,624,53,32,21,14,10,117,9
0,625,53,32,21,13,9,116,10
0,626,53,31,20,15,10,116,11
0,627,52,34,23,15,10,117,12
0,628,54,32,21,14,11,117,10
0,629,54,32,19,12,11,117,9
0,630,53,34,22,14,9,117,9
0,631,54,31,23,14,10,117,9
0,632,54,33,23,14,10,117,12
0,633,52,34,22,14,10,116,10
0,634,56,33,23,13,11,116,11
0,635,54,32,21,14,11,118,9
0,636,56,33,25,13,10,118,13
0,637,53,32,24,14,10,118,9
0,638,54,32,23,14,11,118,10
0,639,54,32,22,14,10,116,11
0,640,54,33,23,13,8,116,10
0,641,56,33,23,14,10,115,9
0,642,54,33,22,14,11,115,9
0,643,53,33,22,14,10,117,10
0,644,53,34,21,14,10,117,11
0,645,55,33,23,14,9,116,9
0,646,54,32,22,14,10,116,11
0,647,55,33,21,13,10,117,9
0,648,56,33,22,14,10,117,9
0,649,56,33,20,13,10,117,9
0,650,55,30,23,12,9,117,11
0,651,53,32,20,13,10,117,10
0,652,53,33,23,14,12,117,10
0,653,55,33,21,14,10,116,9
0,654,53,32,20,14,9,116,11
0,655,55,34,22,13,9,117,11
0,656,54,32,23,14,10,117,9
0,657,53,31,24,14,12,115,9
0,658,53,33,22,13,10,115,8
0,659,54,33,21,14,11,117,9
0,660,55,34,23,14,10,117,12
0,661,56,33,21,13,11,115,9
0,662,53,34,24,14,9,115,10
0,663,54,35,21,13,10,117,10
0,664,54,34,23,14,10,117,10
0,665,54,33,23,14,9,117,10
0,666,54,32,22,13,10,117,8
0,667,54,33,21,14,11,117,9
0,668,55,33,21,14,10,117,10
0,669,53,33,20,12,10,117,10
0,670,54,33,21,14,9,117,11
0,671,52,34,21,13,11,116,9
0,672,54,34,23,14,10,116,7
0,673,55,32,22,12,10,117,10
0,674,55,32,23,14,10,117,10
0,675,55,33,23,14,11,117,10
0,676,53,33,21,13,9,117,8
0,677,56,32,23,13,10,115,9
0,678,53,34,24,14,10,115,9
0,679,54,33,22,13,10,116,10
0,680,54,33,21,14,11,116,9
0,681,53,33,23,13,11,116,9
0,682,54,32,24,13,10,116,11
0,683,54,34,23,13,10,117,10
0,684,53,32,21,14,10,117,10
0,685,54,34,22,13,9,116,10
0,686,54,34,22,13,12,116,9
0,687,54,32,22,14,10,116,12
0,688,56,34,22,13,9,116,9
0,689,53,33,24,14,10,116,11
0,690,58,35,20,13,10,116,10
0,691,53,32,23,14,10,116,8
0,692,54,34,22,13,11,116,9
0,693,55,32,21,14,11,116,9
0,694,54,32,21,14,9,116,11
0,695,55,34,20,13,10,116,10
0,696,57,33,20,14,10,116,9
0,697,55,33,23,14,10,116,10
0,698,55,33,22,14,9,116,10
0,699,55,33,22,14,11,116,10
0,700,55,33,24,14,10,116,10
0,701,56,33,23,14,10,116,10
0,702,55,33,22,14,11,116,11
0,703,55,32,22,14,10,115,10
0,704,56,32,22,14,11,115,10
0,705,54,34,23,14,11,115,9
0,706,53,31,22,14,10,115,8
0,707,53,33,22,14,10,115,11
0,708,53,33,22,14,10,115,11
0,709,54,33,21,14,10,115,9
0,710,57,33,21,13,10,115,10
0,711,53,35,21,14,10,115,11
0,712,54,33,23,14,10,115,11
0,713,55,32,21,13,10,115,11
0,714,54,33,21,14,10,115,8
0,715,53,33,24,14,11,115,11
0,716,55,32,23,14,11,115,11
0,717,56,33,21,14,10,116,9
0,718,54,33,23,14,10,116,10
0,719,54,32,22,13,10,114,9
0,720,56,33,23,13,11,114,10
0,721,52,33,20,14,9,116,8
0,722,54,33,22,14,11,116,13
0,723,56,33,21,13,10,117,7
0,724,56,34,22,14,9,117,10
0,725,54,31,21,15,11,115,9
0,726,55,32,22,14,11,115,10
0,727,55,33,23,15,9,116,11
0,728,53,33,21,14,9,116,10
0,729,56,33,21,14,11,116,10
0,730,56,34,24,14,11,116,9
0,731,56,34,22,13,9,115,8
0,732,55,34,23,13,10,115,10
0,733,55,34,22,13,12,116,10
0,734,56,33,22,13,10,116,10
0,735,57,34,25,14,9,117,8
0,736,54,33,23,15,9,117,9
0,737,56,35,22,14,10,115,9
0,738,57,34,24,13,11,115,11
0,739,57,33,22,14,10,116,10
0,740,56,34,23,14,9,116,11
0,741,55,34,23,14,10,117,10
0,742,57,33,22,14,10,117,9
0,743,57,34,23,14,9,116,11
0,744,55,35,22,13,10,116,11
0,745,57,35,22,15,11,115,10
0,746,54,35,22,13,9,115,9
0,747,58,35,23,13,10,116,9
0,748,54,35,21,13,10,116,10
0,749,58,33,23,14,10,116,9
0,750,56,35,23,13,11,116,10
0,751,57,35,23,14,10,116,9
0,752,59,35,21,14,11,116,12
0,753,57,34,23,14,10,117,9
0,754,56,34,22,15,10,117,9
0,755,54,34,21,12,10,117,10
0,756,56,36,23,13,10,117,10
0,757,58,34,23,14,9,117,10
0,758,55,34,23,13,10,117,9
0,759,56,34,23,13,11,115,9
0,760,58,33,23,13,9,115,10
0,761,57,34,23,14,11,116,10
0,762,55,33,21,15,9,116,8
0,763,55,34,21,13,11,117,10
0,764,56,35,23,14,11,117,8
0,765,56,34,23,15,9,115,9
0,766,58,34,23,15,9,115,10
0,767,57,33,22,15,11,116,10
0,768,53,33,25,14,11,116,9
0,769,55,34,23,14,9,116,9
0,770,56,32,24,14,10,116,11
0,771,55,34,21,14,10,116,9
0,772,56,35,21,15,10,116,9
0,773,53,33,21,14,11,117,11
0,774,54,33,24,14,9,117,9
0,775,56,34,23,15,12,117,12
